,sqft,beds,baths,lot_size,year_built,address,property_type,neighborhood,borough,sale_price
249,,2.0,2.0,,1935.0,145 Hicks St Units A36 &amp; 46,,Brooklyn Heights,Brooklyn,1299000.0
250,1150.0,2.0,1.0,,1909.0,210 Riverside Dr Apt 11B,,Upper West Side,Manhattan,1399000.0
251,1281.0,2.0,2.0,,2020.0,1916 Avenue X Unit 3A,,Sheepshead Bay,Brooklyn,793000.0
252,625.0,1.0,1.0,625.0,1979.0,59 Vera St Apt D,,Dongan Hills,Staten Island,209900.0
253,710.0,1.0,1.5,,1985.0,377 Rector Pl Apt 11F,,Battery Park City,Manhattan,675000.0
254,,2.0,1.0,,1967.0,75 Henry St Apt 3B,,Brooklyn Heights,Brooklyn,1125000.0
255,,2.0,1.0,,1940.0,520 E 90th St Apt 1D,,Upper East Side,Manhattan,649000.0
256,630.0,2.0,1.0,,1909.0,67 W 107th St Apt 17,,Upper West Side,Manhattan,695000.0
257,900.0,1.0,1.0,,1935.0,235 E 73rd St Apt 6D,,Upper East Side,Manhattan,
258,,2.0,1.0,,2010.0,232 7th St Apt 3A,,Gowanus,Brooklyn,982000.0
259,,1.0,1.0,,1955.0,63 E 9th St Apt 7P,,Greenwich Village,Manhattan,1125000.0
260,,1.0,1.0,,1914.0,14-23 31st Ave Unit 3B,,Astoria,New York,360000.0
261,1842.0,2.0,2.0,,1930.0,25 Murray St Apt 5E,,Tribeca,Manhattan,2799000.0
262,,1.0,1.0,,1968.0,300 E 40th St Apt 12F,,Murray Hill,Manhattan,715000.0
263,,1.0,1.0,,1977.0,340 E 93rd St Apt 9L,,Upper East Side,Manhattan,599000.0
264,734.0,1.0,1.0,,1950.0,270 Jay St Apt 16C,,Downtown Brooklyn,New York,599000.0
265,800.0,1.0,11.0,,1938.0,155 W 20th St Apt 1H,,Chelsea,Manhattan,795000.0
266,,0.0,1.0,,1925.0,5 Tudor City Pl Apt 2107,,Midtown East,New York,240000.0
267,1836.0,4.0,2.5,2397.0,1940.0,1951 19th Ln,Multi-Family Home,Bath Beach,Brooklyn,950000.0
268,1953.0,6.0,4.5,2205.0,2003.0,3530 Bronxwood Ave,Multi-Family Home,Williamsbridge,Bronx,728000.0
269,,1.0,1.0,,1961.0,54-44 Little Neck Pkwy Unit 4H,,Little Neck,New York,229000.0
270,2650.0,7.0,5.0,2614.0,1899.0,73 Kingsland Ave,Multi-Family Home,Williamsburg,Brooklyn,1558000.0
271,,3.0,2.0,,1924.0,1496 Rosedale Ave,Single Family Home,Parkchester,Bronx,615000.0
272,1520.0,3.0,2.0,2178.0,1940.0,50-32 64 St,Single Family Home,Maspeth,New York,865000.0
273,2392.0,4.0,4.5,4792.0,1950.0,159-13 85 St,Single Family Home,Howard Beach,Queens,1270000.0
274,750.0,1.0,1.0,,1955.0,150-32 Melbourne Ave Unit 379B,,Kew Gardens Hills,Queens,265000.0
275,415.0,0.0,1.0,,1970.0,240 E 46th St Apt 8F,,Midtown East,New York,444500.0
276,1200.0,3.0,3.0,3485.0,1925.0,90-10 195th Pl,Single Family Home,Hollis,Queens,685000.0
277,,2.0,2.0,1742.0,1950.0,2038 Gerritsen Ave,Single Family Home,Sheepshead Bay,Brooklyn,750000.0
278,,3.0,2.5,2178.0,1930.0,21-26 38th St,Single Family Home,Astoria,Queens,955000.0
279,,1.0,1.0,,1953.0,67-30 Clyde St Unit 3T,,Forest Hills,Queens,335000.0
280,750.0,1.0,1.0,,1960.0,61-35 98 St Unit 15C,,Rego Park,New York,285000.0
281,3000.0,8.0,5.0,4792.0,2006.0,243-04 149th Ave,Multi-Family Home,Rosedale,New York,1175000.0
282,,4.0,1.5,3920.0,1950.0,225-15 113th Ave,Single Family Home,Queens Village,New York,630000.0
283,,4.0,2.0,3485.0,1925.0,165-13 120th Ave,Single Family Home,South Jamaica,Queens,540000.0
284,1554.0,2.0,2.0,1316.0,2000.0,64 Alex Cir,Single Family Home,South Beach,Staten Island,555000.0
285,3000.0,4.0,3.0,4400.0,1990.0,915 Bard Ave,Single Family Home,Silver Lake,Staten Island,946000.0
286,7200.0,5.0,4.5,14810.413600000002,2001.0,15 Ocean Ct,Single Family Home,Todt Hill,Staten Island,2200000.0
287,1192.0,2.0,1.5,1890.0,1989.0,94 Church Ave,Condo,Travis - Chelsea,Staten Island,552000.0
288,1649.0,2.0,1.5,,1988.0,132 Lamped Loop Unit A,,New Springville,Staten Island,410000.0
289,1632.0,3.0,2.5,3432.0,1980.0,263 Grantwood Ave,Single Family Home,Greenridge,Staten Island,670000.0
290,1472.0,3.0,1.5,2400.0,1975.0,85 Woehrle Ave,Single Family Home,Eltingville,Staten Island,620000.0
291,1296.0,3.0,1.5,2400.0,1970.0,12 Signs Rd,Single Family Home,Bulls Head,Staten Island,620000.0
292,1100.0,2.0,1.0,,,2553 E 7th St Apt 6F,,Sheepshead Bay,Brooklyn,385000.0
293,1084.0,3.0,1.5,2001.0,1975.0,421 Riedel Ave,Single Family Home,Oakwood,Staten Island,580000.0
294,2160.0,3.0,2.5,2712.0,1979.0,251 Slater Blvd,Single Family Home,Ocean Breeze,Staten Island,638000.0
295,727.0,1.0,1.0,727.0,1987.0,755 Narrows Rd Unit 802A,,Grymes Hill,Staten Island,254000.0
296,936.0,2.0,1.5,806.0,1988.0,12 Kathy Ct,Condo,Eltingville,Staten Island,490000.0
297,1476.0,3.0,2.5,1116.0,1983.0,379 Signs Rd Unit E,,Bulls Head,Staten Island,460000.0
298,2192.0,3.0,4.0,5000.0,1965.0,96 Durant Ave,Single Family Home,Bay Terrace,Staten Island,985000.0
299,1748.0,3.0,2.0,,2016.0,429 Kent Ave Unit 629,,Williamsburg,Brooklyn,2153250.0
300,1500.0,3.0,3.5,2400.0,2018.0,164 Hopkins Ave,Single Family Home,Bay Terrace,Staten Island,700000.0
301,1410.0,3.0,2.5,2300.0,2002.0,22 Knight Loop,Single Family Home,Great Kills,Staten Island,580000.0
302,3200.0,3.0,2.5,4500.0,1973.0,37 Escanaba Ave,Single Family Home,Great Kills,Staten Island,839000.0
303,3129.0,4.0,4.5,,1920.0,225 W 86th St Apt 804,,Upper West Side,Manhattan,7750000.0
304,650.0,1.0,1.0,650.0,1951.0,8 Seth Ct Unit B,,Grymes Hill,Staten Island,185000.0
305,1221.0,2.0,1.0,1221.0,1985.0,47 Devon Loop Unit A,,New Springville,Staten Island,370000.0
306,2080.0,3.0,2.0,3600.0,2017.0,40 Seafoam St,Single Family Home,New Dorp Beach,Staten Island,657000.0
307,3270.0,5.0,3.5,,1926.0,165 W 91st St Units 15D &amp; 16C,,Upper West Side,Manhattan,5895000.0
308,1000.0,3.0,2.0,,1989.0,1097 E 72 St Unit G4,,Bergen Beach,Brooklyn,500000.0
309,5648.0,10.0,10.0,1839.0,1895.0,306 W 78th St,Multi-Family Home,Upper West Side,Manhattan,5600000.0
310,3627.0,3.0,3.5,,1854.0,55 Warren St Apt 2,,New Dorp,Staten Island,6700000.0
311,,3.0,2.0,1307.0,1989.0,1097 E 72nd St,Condo,Bergen Beach,Brooklyn,500000.0
312,2400.0,4.0,2.0,4320.0,1965.0,205 Steinway Ave,Single Family Home,New Springville,Staten Island,750000.0
313,2771.0,8.0,5.0,2030.0,2001.0,95 Bay 38th St,Multi-Family Home,Gravesend,Brooklyn,1590000.0
314,736.0,1.0,1.0,,1985.0,515 E 72nd St Apt 9F,,New Dorp,Staten Island,995000.0
315,1800.0,2.0,3.0,,1926.0,322 Central Park W Unit 15C,,Upper West Side,Manhattan,3300000.0
316,1250.0,2.0,2.0,,1901.0,259 21st St Unit B-J,,Greenwood Heights,Brooklyn,1225000.0
317,,3.0,2.0,,2004.0,354 2nd St Unit A1,,Park Slope,Brooklyn,1900000.0
318,560.0,3.0,1.0,2506.0,1920.0,13 Homer St,Single Family Home,Tompkinsville,Staten Island,349013.0
319,1694.0,3.0,2.5,2080.0,1960.0,2432 Gerritsen Ave,Single Family Home,Gerritsen Beach,Brooklyn,735000.0
320,2271.0,3.0,3.0,,1995.0,22 W 66th St # Fl,,Upper West Side,Manhattan,2995000.0
321,,3.0,2.5,,2001.0,344 Degraw St Apt 1D,,Carroll Gardens,Brooklyn,1675000.0
322,991.0,1.0,1.5,,2007.0,11 E 29th St Apt 36C,,NoMad,Manhattan,1450000.0
323,,1.0,1.0,,1931.0,200 E 16th St Apt 8K,,Gramercy Park,Manhattan,780000.0
324,,0.0,1.0,,1931.0,319 E 50th St Apt 9C,,Midtown East,New York,399000.0
325,1182.0,2.0,2.0,,1900.0,2 Prince St Apt 4B,,NoLita,Manhattan,2350000.0
326,1385.0,3.0,3.0,,2020.0,1000 Union St Apt 5B,,Crown Heights,Brooklyn,1600000.0
327,617.0,1.0,1.0,,1931.0,573 Gates Ave Unit 3F,,Bedford-Stuyvesant,Brooklyn,499000.0
328,1388.0,2.0,2.5,,1983.0,240 E 47th St Apt 18D,,Midtown East,New York,1550000.0
329,,1.0,1.0,,1961.0,300 E 71st St Apt 15L,,Upper East Side,Manhattan,825000.0
330,733.0,0.0,1.0,,1918.0,505 Court St Apt 4E,,Carroll Gardens,Brooklyn,675000.0
331,,1.0,1.0,,1940.0,125 Hawthorne St Apt 3H,,Flatbush,Brooklyn,415000.0
332,1328.0,2.0,2.0,,2009.0,23 E 22nd St Unit 32A,,Flatiron District,Manhattan,3850000.0
333,807.0,2.0,2.0,,2019.0,2155 Kimball St Apt 1R,,Marine Park,Brooklyn,405000.0
334,900.0,2.0,1.0,,2015.0,834 Sterling Pl Apt 403,,Crown Heights,Brooklyn,925000.0
335,,2.0,1.0,,1921.0,320 W 89th St Apt 2B,,Upper West Side,Manhattan,1095000.0
336,,3.0,2.5,,1929.0,120 W 58th St Apt 9A,,Theater District,Manhattan,1350000.0
337,300.0,0.0,1.0,,1927.0,45 Tudor City Pl Apt 2108,,Midtown East,New York,299000.0
338,,2.0,1.0,,,55 Carroll St Apt 1,,Columbia Street Waterfront District,Brooklyn,850000.0
339,,1.0,1.0,,1929.0,135 Prospect Park SW Apt C12,,Windsor Terrace,Brooklyn,625000.0
340,1324.0,2.0,2.5,,2019.0,40 Bleecker St Apt 7F,,NoHo,Manhattan,3650000.0
341,1688.0,2.0,1.5,,2019.0,41 Garnet St Unit 1B,,Carroll Gardens,Brooklyn,1675000.0
342,,1.0,1.0,,1900.0,916 Union St Apt 4B,,Park Slope,Brooklyn,685000.0
343,,0.0,1.0,,,55 Pineapple St Apt 2H,,Brooklyn Heights,Brooklyn,375000.0
344,1160.0,2.0,2.0,,,2131 Ocean Ave Apt 3C,,Sheepshead Bay,Brooklyn,748000.0
345,,1.0,1.0,,1962.0,165 W End Ave Apt 17A,,Upper West Side,Manhattan,780000.0
346,1454.0,3.0,2.5,,1986.0,250 W 90th St Ph 1E,,Upper West Side,Manhattan,1895000.0
347,1680.0,3.0,1.0,2787.0,1830.0,276 Winthrop St,Single Family Home,Flatbush,Brooklyn,1080000.0
348,,1.0,1.0,,1963.0,363 E 76th St Apt 11L,,Upper East Side,Manhattan,750000.0
349,,,0.0,3050.0,,60 Fillmore St,Land,New Brighton,Staten Island,
350,,4.0,1.0,3920.0,1950.0,83-39 246th St,Single Family Home,Bellerose,New York,720000.0
351,1680.0,6.0,3.0,2614.0,1925.0,55-11 39th Ave,Multi-Family Home,Woodside,New York,940000.0
352,,1.0,1.0,,1958.0,168-01 12 Ave Unit 3C,,Whitestone,New York,325000.0
353,,3.0,3.0,3920.0,1935.0,149-24 20th Rd,Single Family Home,Whitestone,New York,1138000.0
354,,3.0,2.5,,1940.0,60 Plaza St E Apt 1K,,Prospect Heights,Brooklyn,1250000.0
355,1152.0,4.0,3.0,4185.0,1940.0,220 Vanderbilt Ave,Single Family Home,Clifton,Staten Island,500000.0
356,,3.0,1.0,,,520 W 134th St Apt 3B,,Harlem,Manhattan,599000.0
357,1800.0,3.0,2.0,,1929.0,110 Riverside Dr Apt 16C,,Upper West Side,Manhattan,2760000.0
358,900.0,2.0,1.0,,,75 W 238th St Apt 2F,,Kingsbridge,Bronx,225000.0
359,,2.0,2.0,,1960.0,151-40 88th St Unit 5B,,Howard Beach,Queens,275000.0
360,2254.0,3.0,3.0,,2013.0,113 Kane St Apt 1B,,Cobble Hill,Brooklyn,2395000.0
361,,2.0,2.0,,1960.0,301 E 69th St Apt 2D,,Upper East Side,Manhattan,1400000.0
362,3456.0,7.0,4.5,,1920.0,379 State St,Multi-Family Home,Boerum Hill,Brooklyn,2925000.0
363,881.0,1.0,1.5,,2010.0,155 15th St Apt 3B,,Park Slope,Brooklyn,802500.0
364,,1.0,1.0,,1961.0,180 W End Ave Apt 9R,,Upper West Side,Manhattan,715000.0
365,691.0,1.0,1.0,,1989.0,2 S End Ave Apt 2F,,Battery Park City,Manhattan,599000.0
366,,2.0,2.0,,1938.0,140 Riverside Dr Unit 11O,,Upper West Side,Manhattan,2200000.0
367,2812.0,4.0,5.0,1520.0,1841.0,73 Gold St,Multi-Family Home,Vinegar Hill,Brooklyn,4050000.0
368,,1.0,1.0,,1962.0,165 W 66th St Apt 14U,,Upper West Side,Manhattan,732500.0
369,732.0,1.0,1.0,,2010.0,60 Riverside Blvd Apt 1110,,Upper West Side,Manhattan,1058888.0
370,,2.0,2.0,,1927.0,670 W End Ave Apt 8C,,Upper West Side,Manhattan,1640000.0
371,433.0,0.0,1.0,,2004.0,525 E 11th St Apt 4D,,East Village,Manhattan,640000.0
372,1540.0,3.0,2.5,2975.0,1985.0,448 Clifton Ave,Single Family Home,Rosebank,Staten Island,645000.0
373,1584.0,3.0,3.0,3325.0,1925.0,34 Cornell St,Single Family Home,Port Richmond,Staten Island,585000.0
374,3396.0,4.0,3.5,6949.0,2004.0,22 Dawn Ct,Single Family Home,Tottenville,Staten Island,660000.0
375,,4.0,2.0,3456.0,1975.0,72 Ludwig Ln,Single Family Home,Graniteville,Staten Island,570000.0
376,,3.0,2.5,1800.0,1982.0,1678 Forest Hill Rd,Single Family Home,New Springville,Staten Island,555000.0
377,2544.0,3.0,2.0,4000.0,1973.0,16 Rockville Ave,Single Family Home,Bulls Head,Staten Island,899000.0
378,1480.0,3.0,3.5,2400.0,2001.0,255 Graves St,Single Family Home,Manor Heights,Staten Island,665000.0
379,2562.0,7.0,2.0,1897.0,1925.0,8125 6th Ave,Multi-Family Home,Bay Ridge,Brooklyn,1455000.0
380,2062.0,4.0,2.5,3895.0,1978.0,88 Berry Ave,Single Family Home,Eltingville,Staten Island,720000.0
381,2352.0,4.0,2.5,2000.0,1925.0,6512 17th Ave,Single Family Home,Bensonhurst,Brooklyn,1040000.0
382,3100.0,3.0,2.5,3750.0,2019.0,522 Clermont Ave,Single Family Home,Tottenville,Staten Island,890000.0
383,1200.0,3.0,2.5,2000.0,2016.0,84 Livingston Ave,Single Family Home,Manor Heights,Staten Island,640000.0
384,2504.0,5.0,3.0,4000.0,1965.0,1051 Willowbrook Rd,Single Family Home,Willowbrook,Staten Island,799000.0
385,1711.0,3.0,2.0,2233.0,1935.0,143 E 89th St,Multi-Family Home,East Flatbush,Brooklyn,650000.0
386,1008.0,3.0,2.0,4200.0,1965.0,354 Virginia Ave,Single Family Home,Rosebank,Staten Island,535000.0
387,1816.0,3.0,3.0,1997.0,1930.0,2610 Harway Ave,Multi-Family Home,Gravesend,Brooklyn,947000.0
388,1971.0,4.0,2.0,3800.0,1974.0,397 Robinson Ave,Single Family Home,Eltingville,Staten Island,710000.0
389,1056.0,3.0,2.0,4000.0,1955.0,204 Amber St,Single Family Home,Richmond Town,Staten Island,730000.0
390,,3.0,1.0,3485.0,1950.0,152-18 10th Ave,Single Family Home,Whitestone,Queens,750000.0
391,1480.0,3.0,2.0,3975.0,1989.0,26 Peggy Ln,Single Family Home,Midland Beach,Staten Island,585000.0
392,,2.0,1.0,,,72-03 Little Neck Pkwy Unit 1ST,,Glen Oaks,New York,349900.0
393,1510.0,3.0,,568.0,1996.0,509 Ilyssa Way,Single Family Home,Eltingville,Staten Island,410000.0
394,1450.0,3.0,1.5,2442.0,1965.0,465 Beach Rd,Single Family Home,Eltingville,Staten Island,610000.0
395,2376.0,5.0,3.5,4769.0,2020.0,555 Woodrow Rd,Single Family Home,Arden Heights,Staten Island,975000.0
396,,3.0,1.5,,2000.0,475 Sheffield Ave,Single Family Home,East New York,Brooklyn,570000.0
397,,0.0,,,1910.0,1415 Glenwood Rd,Single Family Home,Flatbush,Brooklyn,
398,,0.0,1.0,,1930.0,44-14 Newtown Rd Unit 6G,,Astoria,New York,215000.0
399,1163.0,2.0,2.0,,1966.0,555 Kappock St Apt 15C,,Riverdale,Bronx,399000.0
400,1280.0,3.0,2.5,2000.0,1920.0,2655 E 27th St,Single Family Home,Sheepshead Bay,Brooklyn,628000.0
401,1970.0,3.0,3.0,,1915.0,52 Thomas St Apt 2D,,Tribeca,Manhattan,3160000.0
402,1100.0,2.0,1.5,,1974.0,300 E 59th St Apt 3302,,Midtown East,New York,1190000.0
403,1200.0,4.0,2.0,5110.0,1955.0,90 Shirley Ave,Single Family Home,Eltingville,Staten Island,530000.0
404,549.0,0.0,1.0,,1931.0,333 W 56th St Apt 6G,,Hell's Kitchen,Manhattan,604000.0
405,,2.0,2.0,,1922.0,375 Riverside Dr Apt 11E,,Upper West Side,Manhattan,1536500.0
406,1200.0,3.0,1.5,2500.0,1970.0,173 Winham Ave,Single Family Home,New Dorp Beach,Staten Island,625000.0
407,,3.0,2.5,,1917.0,215 W 91st St Apt 25,,Upper West Side,Manhattan,1500000.0
408,,,2.5,2400.0,1925.0,1948 W 8th St # A,,Gravesend,Brooklyn,990000.0
409,,2.0,2.5,,1984.0,167 E 61st St Apt 21A,,Upper East Side,Manhattan,1650000.0
410,2694.0,2.0,3.5,,2013.0,1590 Pacific St Unit 1,,Crown Heights,Brooklyn,900000.0
411,965.0,2.0,1.0,,1950.0,2 Fordham Hill Oval Apt 16B,,Fordham Manor,Bronx,260000.0
412,1149.0,1.0,1.5,,1912.0,49 Chambers St Apt 7G,,Civic Center,New York,1875000.0
413,714.0,1.0,1.0,714.0,1987.0,755 Narrows Rd N Apt 609,,Grymes Hill,Staten Island,250000.0
414,,2.0,2.5,,1961.0,399 E 72nd St Apt 8H,,Upper East Side,Manhattan,1950000.0
415,,2.0,1.0,,1908.0,436 Sterling Pl Apt 10,,Prospect Heights,Brooklyn,693000.0
416,1400.0,3.0,2.0,3000.0,1932.0,90 Ontario Ave,Single Family Home,Sunnyside,Staten Island,495000.0
417,,3.0,3.0,,2021.0,83 Eagle St Unit Penthouse,,Greenpoint,Brooklyn,2150000.0
418,2048.0,3.0,3.5,,2017.0,221 W 77th St Apt 5E,,Upper West Side,Manhattan,4075000.0
419,696.0,1.0,1.0,,1931.0,225 E 19th St Apt 404,,Gramercy Park,Manhattan,1549000.0
420,592.0,1.0,1.0,592.0,1986.0,623 Laconia Ave Apt E,,Midland Beach,Staten Island,225000.0
421,698.0,2.0,1.0,,,292 Garfield Pl Apt 4,,Park Slope,Brooklyn,1195000.0
422,,2.0,2.0,,1901.0,57 W 58th St Apt 4H,,Midtown East,New York,1095000.0
423,925.0,1.0,1.0,,1956.0,2 Tudor City Pl Apt 15BS,,Midtown East,New York,735000.0
424,2240.0,4.0,4.0,,1899.0,160 Guernsey St,Multi-Family Home,Greenpoint,Brooklyn,1995000.0
425,981.0,2.0,2.0,,2016.0,3 Ridgewood Pl Apt 3,,Bushwick,Brooklyn,900000.0
426,1584.0,2.0,3.0,2250.0,1987.0,145 Seaview Ave,Multi-Family Home,Dongan Hills,Staten Island,590000.0
427,502.0,0.0,1.0,,1954.0,240 E 76th St Apt 3T,,Upper East Side,Manhattan,435000.0
428,801.0,1.0,1.5,,1985.0,420 E 58th St Apt 17A,,Midtown East,New York,875000.0
429,523.0,1.0,1.0,,1991.0,61-20 71st Ave Unit E1,,Ridgewood,Queens,299000.0
430,1148.0,3.0,2.0,,,108 Jackson St Unit 3,,Williamsburg,Brooklyn,1499000.0
431,650.0,1.0,1.0,,,1199 E 53rd St Apt 2P,,Flatlands,Brooklyn,210000.0
432,1107.0,3.0,2.0,,2008.0,8732 Bay 16 St Unit 2D,,Bath Beach,Brooklyn,710000.0
433,,0.0,1.0,,1916.0,250 W 15th St Apt 5B,,Chelsea,Manhattan,449000.0
434,900.0,2.0,1.0,,,349 Bay 8 St Unit 2B,,Bath Beach,Brooklyn,440000.0
435,556.0,1.0,1.0,,,108 Jackson St Unit 2A,,Williamsburg,Brooklyn,698000.0
436,800.0,2.0,1.0,3125.0,1920.0,22 Rosebank Pl,Single Family Home,Rosebank,Staten Island,345000.0
437,,1.0,1.0,,1895.0,422 W 20th St Apt 3C,,Chelsea,Manhattan,1175000.0
438,1472.0,3.0,1.0,3049.0,1930.0,10727 219th St,Single Family Home,Queens Village,New York,575000.0
439,530.0,4.0,2.0,2178.0,1915.0,76-36 85th Dr,Multi-Family Home,Woodhaven,New York,780000.0
440,2047.0,3.0,2.0,3920.0,1935.0,150-24 20th Rd,Single Family Home,Whitestone,New York,1065000.0
441,1303.0,3.0,2.0,4792.0,1950.0,22-14 201 St,Single Family Home,Clearview,Queens,850000.0
442,922.0,1.0,1.0,,2019.0,123 Clinton Ave Apt 3A,,Clinton Hill,Brooklyn,995000.0
443,533.0,1.0,1.0,,2020.0,1122 Lafayette Ave Apt 4A,,Bushwick,Brooklyn,529000.0
444,790.0,2.0,1.0,,2002.0,583 17th St Apt 2,,Windsor Terrace,Brooklyn,599000.0
445,,2.0,1.0,,1950.0,7142 260th St Unit 106G,,Glen Oaks,Queens,359000.0
446,,2.0,1.0,,1958.0,167-05 12 Ave Unit 5D,,Whitestone,New York,385000.0
447,,6.0,4.0,4792.0,1905.0,84-25 Lefferts Blvd,Single Family Home,Kew Gardens,New York,1200000.0
448,,3.0,3.0,3920.0,1945.0,111-38 176th St,Multi-Family Home,St. Albans,Queens,730000.0
449,503.0,0.0,1.0,,2006.0,1311 Jackson Ave Apt 5C,,Long Island City,New York,528000.0
450,,0.0,1.0,,1988.0,445 W 19th St Apt 7D,,Chelsea,Manhattan,680000.0
451,1188.0,3.0,1.5,1530.0,1983.0,40 Hemlock Ct,Condo,Rossville,Staten Island,450000.0
452,2750.0,3.0,3.0,,1899.0,599 6th,Multi-Family Home,Park Slope,Brooklyn,2100000.0
453,2500.0,3.0,2.5,3750.0,2006.0,575 Yetman Ave,Single Family Home,Tottenville,Staten Island,995000.0
454,1648.0,0.0,0.0,1580.0,1996.0,262 Edgewater St,Multi-Family Home,Rosebank,Staten Island,575000.0
455,2729.0,5.0,1.0,3600.0,1910.0,203 College Ave,Single Family Home,Westerleigh,Staten Island,630000.0
456,1720.0,3.0,2.5,2450.0,1986.0,724 Olympia Blvd,Single Family Home,Ocean Breeze,Staten Island,680000.0
457,1676.0,3.0,2.5,2167.0,2013.0,36 Persimmon Ln,Single Family Home,New Springville,Staten Island,699000.0
458,1728.0,4.0,2.5,2000.0,2012.0,221 Norway Ave,Condo,South Beach,Staten Island,650000.0
459,3163.0,4.0,4.0,1667.0,1899.0,507 Hicks St,Multi-Family Home,Cobble Hill,Brooklyn,2554000.0
460,1200.0,3.0,2.0,2000.0,1920.0,1767 Hendrickson St,Single Family Home,Marine Park,Brooklyn,725000.0
461,2072.0,4.0,3.5,4000.0,1970.0,53 Dewhurst St,Single Family Home,Willowbrook,Staten Island,1150000.0
462,3125.0,4.0,4.5,,1920.0,225 W 86th St Apt 304,,Upper West Side,Manhattan,7595000.0
463,1234.0,3.0,1.5,1517.0,1987.0,172 Ashworth Ave Unit 313,,New Springville,Staten Island,525000.0
464,2837.0,,4.5,4834.0,1930.0,202 Bay 8 St,Multi-Family Home,Bath Beach,Brooklyn,1650000.0
465,1433.0,4.0,2.0,4400.0,1950.0,730 Bard Ave,Single Family Home,West Brighton,Staten Island,627000.0
466,1200.0,2.0,2.0,,2000.0,191 28th Ave Apt 1B,,Gravesend,Brooklyn,665000.0
467,2100.0,4.0,2.5,,2003.0,45 Oceana Dr Ph 1C,,Flatbush,Brooklyn,1875000.0
468,3114.0,4.0,4.5,,1920.0,225 W 86th St Apt 112,,Upper West Side,Manhattan,6950000.0
469,1787.0,3.0,2.0,,1960.0,9411 Shore Rd Unit 6AB,,Bay Ridge,Brooklyn,828500.0
470,1888.0,4.0,1.5,,1920.0,4601 Avenue M,Single Family Home,Flatlands,Brooklyn,710000.0
471,780.0,2.0,2.0,3720.0,1975.0,21 Sweetwater Ave,Single Family Home,Great Kills,Staten Island,390000.0
472,450.0,0.0,1.0,450.0,1968.0,1100 Clove Rd Apt 3J,,Silver Lake,Staten Island,112500.0
473,1552.0,1.0,1.0,25264.8232,1925.0,40 Macfarland Ave,Single Family Home,South Beach,Staten Island,365000.0
474,,0.0,,,1960.0,31-28 56th St,Single Family Home,Woodside,Queens,
475,598.0,0.0,1.0,,1930.0,20 West St Apt 33E,,Financial District,Manhattan,625000.0
476,,2.0,2.0,2031.0,1936.0,63-98 Alderton St,Single Family Home,Rego Park,New York,740000.0
477,1530.0,4.0,2.0,2000.0,1920.0,2311 E 14th St,Single Family Home,Sheepshead Bay,Brooklyn,825000.0
478,1825.0,4.0,2.0,4888.0,1960.0,260 Combs Ave,Single Family Home,Richmond Town,Staten Island,770000.0
479,2304.0,6.0,4.0,3528.0,1995.0,16740 146th Ave,Multi-Family Home,Springfield Gardens,Queens,850000.0
480,1144.0,3.0,2.5,33105.6304,1910.0,266 Guyon Ave,Single Family Home,Oakwood,Staten Island,680000.0
481,1200.0,2.0,1.5,,2015.0,551 W 21st St Apt 4B,,Chelsea,Manhattan,2500000.0
482,985.0,2.0,1.0,,1939.0,20 Clinton St Apt 5D,,Lower East Side,Manhattan,1250000.0
483,2233.0,3.0,3.0,,1920.0,73 Worth St Apt 3F,,Tribeca,Manhattan,3150000.0
484,916.0,2.0,2.0,,2006.0,1562 W 6th St Unit 2D,,Bensonhurst,Brooklyn,620000.0
485,936.0,3.0,1.5,3549.0,1955.0,69 Andros Ave,Single Family Home,Mariners Harbor,Staten Island,425000.0
486,3395.0,6.0,4.0,7000.0,1899.0,300 Bard Ave,Single Family Home,West Brighton,Staten Island,840000.0
487,1014.0,2.0,2.0,,2020.0,111 Montgomery St Apt 5E,,Crown Heights,Brooklyn,1040000.0
488,800.0,1.0,1.0,,,2950 Ocean Ave Apt D16,,Sheepshead Bay,Brooklyn,232000.0
489,1249.0,2.0,2.5,,1991.0,200 E 32nd St Apt 15D,,Kips Bay,Manhattan,1760000.0
490,713.0,1.0,1.0,,2018.0,200 E 21st St Apt 5D,,Gramercy Park,Manhattan,1565000.0
491,2066.0,3.0,3.5,,2016.0,215 E 19th St Apt 5H,,New Dorp,Staten Island,3925000.0
492,4080.0,4.0,3.5,9120.0,2020.0,116 Bayview Ave,Single Family Home,Prince's Bay,Staten Island,1400000.0
493,,2.0,2.0,,1928.0,136 Waverly Pl Apt 8A,,West Village,Manhattan,2900000.0
494,629.0,1.0,1.0,,1989.0,330 E 38th St Apt 5M,,Murray Hill,Manhattan,825000.0
495,1296.0,3.0,1.5,1800.0,1955.0,1722 E 54th St,Single Family Home,Flatlands,Brooklyn,635000.0
496,1700.0,2.0,2.0,,1886.0,145 Nassau St Apt 3D,,Financial District,New York,2400000.0
497,1008.0,3.0,2.0,2958.0,1920.0,1151 63rd St,Single Family Home,Borough Park,Brooklyn,900000.0
498,,1.0,1.0,,1924.0,325 W 45th St Apt 900,,Hell's Kitchen,Manhattan,495000.0
499,960.0,2.0,1.5,1400.0,1993.0,151 Bement Ct,Single Family Home,West Brighton,Staten Island,385000.0
500,,3.0,2.0,,1926.0,315 W 86th St Apt 7F,,Upper West Side,Manhattan,1400000.0
501,1000.0,2.0,1.0,,1966.0,1165 E 54th St Apt 2N,,Flatlands,Brooklyn,260000.0
